555
50.00000 	140.00000 	0.00000 
49.40000 	139.99500 	0.00000 
48.80000 	139.97999 	0.00000 
48.20000 	139.95496 	0.00000 
47.60000 	139.91987 	0.00000 
47.00000 	139.87469 	0.00000 
46.40000 	139.81935 	0.00000 
45.80000 	139.75379 	0.00000 
45.20000 	139.67793 	0.00000 
44.60000 	139.59167 	0.00000 
44.00000 	139.49490 	0.00000 
43.40000 	139.38750 	0.00000 
42.80000 	139.26932 	0.00000 
42.20000 	139.14022 	0.00000 
41.60000 	139.00000 	0.00000 
41.00000 	138.84848 	0.00000 
40.40000 	138.68544 	0.00000 
39.80000 	138.51064 	0.00000 
39.20000 	138.32381 	0.00000 
38.60000 	138.12466 	0.00000 
38.00000 	137.91288 	0.00000 
37.40000 	137.68810 	0.00000 
36.80000 	137.44994 	0.00000 
36.20000 	137.19797 	0.00000 
35.60000 	136.93171 	0.00000 
35.00000 	136.65064 	0.00000 
34.40000 	136.35416 	0.00000 
33.80000 	136.04163 	0.00000 
33.20000 	135.71232 	0.00000 
32.60000 	135.36541 	0.00000 
32.00000 	135.00000 	0.00000 
31.40000 	134.61505 	0.00000 
30.80000 	134.20937 	0.00000 
30.20000 	133.78164 	0.00000 
29.60000 	133.33030 	0.00000 
29.00000 	132.85357 	0.00000 
28.40000 	132.34935 	0.00000 
27.80000 	131.81517 	0.00000 
27.20000 	131.24808 	0.00000 
26.60000 	130.64449 	0.00000 
26.00000 	130.00000 	0.00000 
25.40000 	129.30909 	0.00000 
24.80000 	128.56466 	0.00000 
24.20000 	127.75735 	0.00000 
23.60000 	126.87434 	0.00000 
23.00000 	125.89725 	0.00000 
22.40000 	124.79796 	0.00000 
21.80000 	123.52936 	0.00000 
21.20000 	122.00000 	0.00000 
20.60000 	119.97494 	0.00000 
20.00000 	115.00000 	0.00000 
20.00000 	90.00000 	0.00000 
20.30000 	88.01003 	0.00000 
20.60000 	87.20000 	0.00000 
20.90000 	86.58826 	0.00000 
21.20000 	86.08082 	0.00000 
21.50000 	85.64110 	0.00000 
21.80000 	85.25026 	0.00000 
22.10000 	84.89706 	0.00000 
22.40000 	84.57414 	0.00000 
22.70000 	84.27636 	0.00000 
23.00000 	84.00000 	0.00000 
23.30000 	83.74220 	0.00000 
23.60000 	83.50077 	0.00000 
23.90000 	83.27393 	0.00000 
24.20000 	83.06026 	0.00000 
24.50000 	82.85857 	0.00000 
24.80000 	82.66788 	0.00000 
25.10000 	82.48734 	0.00000 
25.40000 	82.31625 	0.00000 
25.70000 	82.15398 	0.00000 
26.00000 	82.00000 	0.00000 
26.30000 	81.85384 	0.00000 
26.60000 	81.71507 	0.00000 
26.90000 	81.58335 	0.00000 
27.20000 	81.45834 	0.00000 
27.50000 	81.33975 	0.00000 
27.80000 	81.22732 	0.00000 
28.10000 	81.12081 	0.00000 
28.40000 	81.02002 	0.00000 
28.70000 	80.92476 	0.00000 
29.00000 	80.83485 	0.00000 
29.30000 	80.75014 	0.00000 
29.60000 	80.67048 	0.00000 
29.90000 	80.59575 	0.00000 
30.20000 	80.52582 	0.00000 
30.50000 	80.46061 	0.00000 
30.80000 	80.40000 	0.00000 
31.10000 	80.34391 	0.00000 
31.40000 	80.29227 	0.00000 
31.70000 	80.24500 	0.00000 
32.00000 	80.20204 	0.00000 
32.30000 	80.16333 	0.00000 
32.60000 	80.12883 	0.00000 
32.90000 	80.09848 	0.00000 
33.20000 	80.07226 	0.00000 
33.50000 	80.05013 	0.00000 
33.80000 	80.03205 	0.00000 
34.10000 	80.01802 	0.00000 
34.40000 	80.00800 	0.00000 
34.70000 	80.00200 	0.00000 
35.00000 	80.00000 	0.00000 
70.00000 	80.00000 	0.00000 
70.60000 	80.00400 	0.00000 
71.20000 	80.01601 	0.00000 
71.80000 	80.03603 	0.00000 
72.40000 	80.06410 	0.00000 
73.00000 	80.10025 	0.00000 
73.60000 	80.14452 	0.00000 
74.20000 	80.19697 	0.00000 
74.80000 	80.25766 	0.00000 
75.40000 	80.32667 	0.00000 
76.00000 	80.40408 	0.00000 
76.60000 	80.49000 	0.00000 
77.20000 	80.58454 	0.00000 
77.80000 	80.68783 	0.00000 
78.40000 	80.80000 	0.00000 
79.00000 	80.92122 	0.00000 
79.60000 	81.05165 	0.00000 
80.20000 	81.19149 	0.00000 
80.80000 	81.34095 	0.00000 
81.40000 	81.50027 	0.00000 
82.00000 	81.66970 	0.00000 
82.60000 	81.84952 	0.00000 
83.20000 	82.04004 	0.00000 
83.80000 	82.24162 	0.00000 
84.40000 	82.45463 	0.00000 
85.00000 	82.67949 	0.00000 
85.60000 	82.91667 	0.00000 
86.20000 	83.16670 	0.00000 
86.80000 	83.43015 	0.00000 
87.40000 	83.70767 	0.00000 
88.00000 	84.00000 	0.00000 
88.60000 	84.30796 	0.00000 
89.20000 	84.63250 	0.00000 
89.80000 	84.97469 	0.00000 
90.40000 	85.33576 	0.00000 
91.00000 	85.71714 	0.00000 
91.60000 	86.12052 	0.00000 
92.20000 	86.54786 	0.00000 
92.80000 	87.00154 	0.00000 
93.40000 	87.48441 	0.00000 
94.00000 	88.00000 	0.00000 
94.60000 	88.55273 	0.00000 
95.20000 	89.14827 	0.00000 
95.80000 	89.79412 	0.00000 
96.40000 	90.50053 	0.00000 
97.00000 	91.28220 	0.00000 
97.60000 	92.16163 	0.00000 
98.20000 	93.17651 	0.00000 
98.80000 	94.40000 	0.00000 
99.40000 	96.02005 	0.00000 
100.00000 	100.00000 	0.00000 
100.60000 	101.98997 	0.00000 
101.20000 	102.80000 	0.00000 
101.80000 	103.41174 	0.00000 
102.40000 	103.91918 	0.00000 
103.00000 	104.35890 	0.00000 
103.60000 	104.74974 	0.00000 
104.20000 	105.10294 	0.00000 
104.80000 	105.42586 	0.00000 
105.40000 	105.72364 	0.00000 
106.00000 	106.00000 	0.00000 
106.60000 	106.25780 	0.00000 
107.20000 	106.49923 	0.00000 
107.80000 	106.72607 	0.00000 
108.40000 	106.93974 	0.00000 
109.00000 	107.14143 	0.00000 
109.60000 	107.33212 	0.00000 
110.20000 	107.51266 	0.00000 
110.80000 	107.68375 	0.00000 
111.40000 	107.84602 	0.00000 
112.00000 	108.00000 	0.00000 
112.60000 	108.14616 	0.00000 
113.20000 	108.28493 	0.00000 
113.80000 	108.41665 	0.00000 
114.40000 	108.54166 	0.00000 
115.00000 	108.66025 	0.00000 
115.60000 	108.77268 	0.00000 
116.20000 	108.87919 	0.00000 
116.80000 	108.97998 	0.00000 
117.40000 	109.07524 	0.00000 
118.00000 	109.16515 	0.00000 
118.60000 	109.24986 	0.00000 
119.20000 	109.32952 	0.00000 
119.80000 	109.40425 	0.00000 
120.40000 	109.47418 	0.00000 
121.00000 	109.53939 	0.00000 
121.60000 	109.60000 	0.00000 
122.20000 	109.65609 	0.00000 
122.80000 	109.70773 	0.00000 
123.40000 	109.75500 	0.00000 
124.00000 	109.79796 	0.00000 
124.60000 	109.83667 	0.00000 
125.20000 	109.87117 	0.00000 
125.80000 	109.90152 	0.00000 
126.40000 	109.92774 	0.00000 
127.00000 	109.94987 	0.00000 
127.60000 	109.96795 	0.00000 
128.20000 	109.98198 	0.00000 
128.80000 	109.99200 	0.00000 
129.40000 	109.99800 	0.00000 
130.00000 	110.00000 	0.00000 
130.60000 	109.99800 	0.00000 
131.20000 	109.99200 	0.00000 
131.80000 	109.98198 	0.00000 
132.40000 	109.96795 	0.00000 
133.00000 	109.94987 	0.00000 
133.60000 	109.92774 	0.00000 
134.20000 	109.90152 	0.00000 
134.80000 	109.87117 	0.00000 
135.40000 	109.83667 	0.00000 
136.00000 	109.79796 	0.00000 
136.60000 	109.75500 	0.00000 
137.20000 	109.70773 	0.00000 
137.80000 	109.65609 	0.00000 
138.40000 	109.60000 	0.00000 
139.00000 	109.53939 	0.00000 
139.60000 	109.47418 	0.00000 
140.20000 	109.40425 	0.00000 
140.80000 	109.32952 	0.00000 
141.40000 	109.24986 	0.00000 
142.00000 	109.16515 	0.00000 
142.60000 	109.07524 	0.00000 
143.20000 	108.97998 	0.00000 
143.80000 	108.87919 	0.00000 
144.40000 	108.77268 	0.00000 
145.00000 	108.66025 	0.00000 
145.60000 	108.54166 	0.00000 
146.20000 	108.41665 	0.00000 
146.80000 	108.28493 	0.00000 
147.40000 	108.14616 	0.00000 
148.00000 	108.00000 	0.00000 
148.60000 	107.84602 	0.00000 
149.20000 	107.68375 	0.00000 
149.80000 	107.51266 	0.00000 
150.40000 	107.33212 	0.00000 
151.00000 	107.14143 	0.00000 
151.60000 	106.93974 	0.00000 
152.20000 	106.72607 	0.00000 
152.80000 	106.49923 	0.00000 
153.40000 	106.25780 	0.00000 
154.00000 	106.00000 	0.00000 
154.60000 	105.72364 	0.00000 
155.20000 	105.42586 	0.00000 
155.80000 	105.10294 	0.00000 
156.40000 	104.74974 	0.00000 
157.00000 	104.35890 	0.00000 
157.60000 	103.91918 	0.00000 
158.20000 	103.41174 	0.00000 
158.80000 	102.80000 	0.00000 
159.40000 	101.98997 	0.00000 
160.00000 	100.00000 	0.00000 
160.40000 	99.50251 	0.00000 
160.80000 	99.30000 	0.00000 
161.20000 	99.14706 	0.00000 
161.60000 	99.02020 	0.00000 
162.00000 	98.91028 	0.00000 
162.40000 	98.81257 	0.00000 
162.80000 	98.72426 	0.00000 
163.20000 	98.64353 	0.00000 
163.60000 	98.56909 	0.00000 
164.00000 	98.50000 	0.00000 
164.40000 	98.43555 	0.00000 
164.80000 	98.37519 	0.00000 
165.20000 	98.31848 	0.00000 
165.60000 	98.26506 	0.00000 
166.00000 	98.21464 	0.00000 
166.40000 	98.16697 	0.00000 
166.80000 	98.12184 	0.00000 
167.20000 	98.07906 	0.00000 
167.60000 	98.03850 	0.00000 
168.00000 	98.00000 	0.00000 
168.40000 	97.96346 	0.00000 
168.80000 	97.92877 	0.00000 
169.20000 	97.89584 	0.00000 
169.60000 	97.86458 	0.00000 
170.00000 	97.83494 	0.00000 
170.40000 	97.80683 	0.00000 
170.80000 	97.78020 	0.00000 
171.20000 	97.75501 	0.00000 
171.60000 	97.73119 	0.00000 
172.00000 	97.70871 	0.00000 
172.40000 	97.68753 	0.00000 
172.80000 	97.66762 	0.00000 
173.20000 	97.64894 	0.00000 
173.60000 	97.63146 	0.00000 
174.00000 	97.61515 	0.00000 
174.40000 	97.60000 	0.00000 
174.80000 	97.58598 	0.00000 
175.20000 	97.57307 	0.00000 
175.60000 	97.56125 	0.00000 
176.00000 	97.55051 	0.00000 
176.40000 	97.54083 	0.00000 
176.80000 	97.53221 	0.00000 
177.20000 	97.52462 	0.00000 
177.60000 	97.51807 	0.00000 
178.00000 	97.51253 	0.00000 
178.40000 	97.50801 	0.00000 
178.80000 	97.50450 	0.00000 
179.20000 	97.50200 	0.00000 
179.60000 	97.50050 	0.00000 
180.00000	97.50000		0.00000
180.40000 	97.50050 	0.00000 
180.80000 	97.50200 	0.00000 
181.20000 	97.50450 	0.00000 
181.60000 	97.50801 	0.00000 
182.00000 	97.51253 	0.00000 
182.40000 	97.51807 	0.00000 
182.80000 	97.52462 	0.00000 
183.20000 	97.53221 	0.00000 
183.60000 	97.54083 	0.00000 
184.00000 	97.55051 	0.00000 
184.40000 	97.56125 	0.00000 
184.80000 	97.57307 	0.00000 
185.20000 	97.58598 	0.00000 
185.60000 	97.60000 	0.00000 
186.00000 	97.61515 	0.00000 
186.40000 	97.63146 	0.00000 
186.80000 	97.64894 	0.00000 
187.20000 	97.66762 	0.00000 
187.60000 	97.68753 	0.00000 
188.00000 	97.70871 	0.00000 
188.40000 	97.73119 	0.00000 
188.80000 	97.75501 	0.00000 
189.20000 	97.78020 	0.00000 
189.60000 	97.80683 	0.00000 
190.00000 	97.83494 	0.00000 
190.40000 	97.86458 	0.00000 
190.80000 	97.89584 	0.00000 
191.20000 	97.92877 	0.00000 
191.60000 	97.96346 	0.00000 
192.00000 	98.00000 	0.00000 
192.40000 	98.03850 	0.00000 
192.80000 	98.07906 	0.00000 
193.20000 	98.12184 	0.00000 
193.60000 	98.16697 	0.00000 
194.00000 	98.21464 	0.00000 
194.40000 	98.26506 	0.00000 
194.80000 	98.31848 	0.00000 
195.20000 	98.37519 	0.00000 
195.60000 	98.43555 	0.00000 
196.00000 	98.50000 	0.00000 
196.40000 	98.56909 	0.00000 
196.80000 	98.64353 	0.00000 
197.20000 	98.72426 	0.00000 
197.60000 	98.81257 	0.00000 
198.00000 	98.91028 	0.00000 
198.40000 	99.02020 	0.00000 
198.80000 	99.14706 	0.00000 
199.20000 	99.30000 	0.00000 
199.60000 	99.50251 	0.00000 
200.00000 	100.00000 	0.00000 
201.98997 	99.60000 	0.00000 
202.80000 	99.20000 	0.00000 
203.41174 	98.80000 	0.00000 
203.91918 	98.40000 	0.00000 
204.35890 	98.00000 	0.00000 
204.74974 	97.60000 	0.00000 
205.10294 	97.20000 	0.00000 
205.42586 	96.80000 	0.00000 
205.72364 	96.40000 	0.00000 
206.00000 	96.00000 	0.00000 
206.25780 	95.60000 	0.00000 
206.49923 	95.20000 	0.00000 
206.72607 	94.80000 	0.00000 
206.93974 	94.40000 	0.00000 
207.14143 	94.00000 	0.00000 
207.33212 	93.60000 	0.00000 
207.51266 	93.20000 	0.00000 
207.68375 	92.80000 	0.00000 
207.84602 	92.40000 	0.00000 
208.00000 	92.00000 	0.00000 
208.14616 	91.60000 	0.00000 
208.28493 	91.20000 	0.00000 
208.41665 	90.80000 	0.00000 
208.54166 	90.40000 	0.00000 
208.66025 	90.00000 	0.00000 
208.77268 	89.60000 	0.00000 
208.87919 	89.20000 	0.00000 
208.97998 	88.80000 	0.00000 
209.07524 	88.40000 	0.00000 
209.16515 	88.00000 	0.00000 
209.24986 	87.60000 	0.00000 
209.32952 	87.20000 	0.00000 
209.40425 	86.80000 	0.00000 
209.47418 	86.40000 	0.00000 
209.53939 	86.00000 	0.00000 
209.60000 	85.60000 	0.00000 
209.65609 	85.20000 	0.00000 
209.70773 	84.80000 	0.00000 
209.75500 	84.40000 	0.00000 
209.79796 	84.00000 	0.00000 
209.83667 	83.60000 	0.00000 
209.87117 	83.20000 	0.00000 
209.90152 	82.80000 	0.00000 
209.92774 	82.40000 	0.00000 
209.94987 	82.00000 	0.00000 
209.96795 	81.60000 	0.00000 
209.98198 	81.20000 	0.00000 
209.99200 	80.80000 	0.00000 
209.99800 	80.40000 	0.00000 
210.00000 	80.00000 	0.00000 
209.99800 	79.60000 	0.00000 
209.99200 	79.20000 	0.00000 
209.98198 	78.80000 	0.00000 
209.96795 	78.40000 	0.00000 
209.94987 	78.00000 	0.00000 
209.92774 	77.60000 	0.00000 
209.90152 	77.20000 	0.00000 
209.87117 	76.80000 	0.00000 
209.83667 	76.40000 	0.00000 
209.79796 	76.00000 	0.00000 
209.75500 	75.60000 	0.00000 
209.70773 	75.20000 	0.00000 
209.65609 	74.80000 	0.00000 
209.60000 	74.40000 	0.00000 
209.53939 	74.00000 	0.00000 
209.47418 	73.60000 	0.00000 
209.40425 	73.20000 	0.00000 
209.32952 	72.80000 	0.00000 
209.24986 	72.40000 	0.00000 
209.16515 	72.00000 	0.00000 
209.07524 	71.60000 	0.00000 
208.97998 	71.20000 	0.00000 
208.87919 	70.80000 	0.00000 
208.77268 	70.40000 	0.00000 
208.66025 	70.00000 	0.00000 
208.54166 	69.60000 	0.00000 
208.41665 	69.20000 	0.00000 
208.28493 	68.80000 	0.00000 
208.14616 	68.40000 	0.00000 
208.00000 	68.00000 	0.00000 
207.84602 	67.60000 	0.00000 
207.68375 	67.20000 	0.00000 
